OBJECTID,LANDUSECODE,LANDUSEDESC,BASEELEV,HEIGHT,Revision,Priordraft,Area,Perimeter,ACREAGE,GlobalID,LASTUPDATE,LASTEDITOR,SHAPE_Length,SHAPE_Area
2505,UN,,,, , ,0,1802.18898327,3.85,{4D29B58C-B8F9-42A7-B0F0-25B652B124A1},2020/02/07 21:12:12+00,Payne.Ringling,1802.18877940942,167794.543344462
2506,MF-MOD,,,, , ,0,2414.23739554,8.36,{1CEF581C-75A6-4896-84B5-132522B0005A},2020/02/07 21:12:12+00,Payne.Ringling,2414.23724250509,364265.679546284
2507,MF-MOD,,,, , ,0,1867.25081299,4.5,{954A1DA6-9875-4C96-B355-4BFCD057AF66},2020/02/07 21:12:12+00,Payne.Ringling,1867.25101548635,195961.744900131
2508,MF-MED,,,, , ,0,5140.7712122,28.03,{5DE5C70B-905B-4289-A68E-F4A8924F8832},2020/02/07 21:12:12+00,Payne.Ringling,5140.77144953581,1221204.07792791
2509,UN,,,, , ,0,1762.03896388,3.82,{C5B757B7-3344-450A-85E8-8C52867035C5},2020/02/07 21:12:12+00,Payne.Ringling,1762.03863885471,166367.094976695
2510,UN,,,, , ,0,1754.54321215,3.77,{8E89EC58-0D15-4130-835B-9A79048C95B8},2020/02/07 21:12:12+00,Payne.Ringling,1754.54290225037,164092.710169618
2511,EDGE,,,,Yes, ,0,408.02443688,0.02,{18A04163-7AB9-4D5B-B204-E606DBA579E0},2020/02/07 21:12:12+00,Payne.Ringling,408.024908162964,796.940422515936
2512,EDGE,,,,Yes, ,0,466.99074037,0.31,{004386EE-2587-4D86-8C8F-EC84E7233AE2},2020/02/07 21:12:12+00,Payne.Ringling,466.990543850046,13349.3491192974
2513,EDGE,,,,Yes, ,0,667.03572353,0.61,{0012EBA3-A5F1-4A52-9820-01461C294E0E},2020/02/07 21:12:12+00,Payne.Ringling,667.036150060227,26705.5680956492
2514,EDGE,,,,Yes, ,0,823.29799908,0.96,{9F6D132C-B298-4710-B9B2-24ED7B65BAED},2020/02/07 21:12:12+00,Payne.Ringling,861.404547810078,41936.0074877999
2515,EDGE,,,,Yes, ,0,1015.60405425,1.59,{19913768-DA01-417E-9C44-95734F0B0632},2020/02/07 21:12:12+00,Payne.Ringling,1056.62506512978,69444.6126254689
2516,EDGE,,,,Yes, ,0,246.13050552,0.02,{DE93C477-0D4A-4897-A341-74A5369E6577},2020/02/07 21:12:12+00,Payne.Ringling,246.130990328605,716.279603067459
2517,EDGE,,,,Yes, ,0,496.31950195,0.35,{26ED5E4E-0A9B-43A4-B032-68FFDFCF2E5E},2020/02/07 21:12:12+00,Payne.Ringling,496.319277411056,15347.1572325099
2518,UN,,,, , ,0,1296.51837991,1.56,{E6ED4AFC-FAC9-469D-9F90-4FF850035ECE},2020/02/07 21:12:12+00,Payne.Ringling,1296.51819715631,67834.2269085414
2519,UN,,,, , ,0,1486.0367509,1.84,{A485C4CB-7750-4363-B16B-00055CA3DB7F},2020/02/07 21:12:12+00,Payne.Ringling,1486.03638540792,80262.9104105554
2520,COI,,,, , ,0,2286.5784644,7.29,{0A0A032E-9B7E-4A3A-9075-A50536734198},2020/02/07 21:12:12+00,Payne.Ringling,2286.57849719434,317766.950133923
2521,SF-LOW,,,, , ,0,2698.70357368,6.29,{7E74F222-83A1-42D5-B1AE-6E01C1837B08},2020/02/07 21:12:12+00,Payne.Ringling,2698.70333123138,274088.479796287
2522,SF-LOW,,,, , ,0,712.77772192,0.67,{3A81E87B-F6CC-4CBA-AB12-5835A6572DA7},2020/02/07 21:12:12+00,Payne.Ringling,712.777468971681,29400.5368125329
2523,EDGE,,,,Yes, ,0,1244.80537463,1.47,{C43F4CFD-5AA0-4A15-834A-8BFA9D723316},2020/02/07 21:12:12+00,Payne.Ringling,1244.80559385117,64015.7857009088
2524,EDGE,,,,Yes, ,0,723.09012027,0.74,{462B811F-DEAD-4793-8FB5-9FB5D553F5A9},2020/02/07 21:12:12+00,Payne.Ringling,723.090359538667,32358.0957632197
2525,EDGE,,,,Yes, ,0,829.42236361,1,{6B2CBD0F-BE0A-4A73-893C-3AE27BED1A23},2020/02/07 21:12:12+00,Payne.Ringling,873.458158687263,43544.1785963813
2526,EDGE,,,,Yes, ,0,838.94015983,0.93,{56D5ED5D-FE16-4BAF-92B6-D8FD56126472},2020/02/07 21:12:12+00,Payne.Ringling,838.939619614306,40453.349730463
2527,EDGE,,,,Yes, ,0,492.3766929,0.35,{3EEC8889-738A-4C91-9138-CEC6B3D4E3A9},2020/02/07 21:12:12+00,Payne.Ringling,492.376463345749,15115.0366323226
2528,UN,,,, , ,0,1292.25501383,1.53,{75149CF1-2681-4B7A-83D1-33A8202F8883},2020/02/07 21:12:12+00,Payne.Ringling,1292.25428365539,66789.1945808303
2529,UN,,,, , ,0,1483.88108877,1.82,{B57F677D-6200-417B-8943-7D71F134F1DD},2020/02/07 21:12:12+00,Payne.Ringling,1483.88107333541,79153.9535552569
2530,UN,,,, , ,0,1677.36414767,3.7,{903E6173-E6B2-4DEE-9B61-69827F85ACE9},2020/02/07 21:12:12+00,Payne.Ringling,1677.36415617444,161191.009183884
2531,UN,,,, , ,0,1116.38880299,1.78,{0D5F633E-C5FA-4D98-85C5-349341F073AA},2020/02/07 21:12:12+00,Payne.Ringling,1116.38875875527,77526.4476946175
2532,EDGE,,,,Yes, ,0,1024.76017683,1.46,{E318C20B-4013-41E7-A440-ED64603F45BB},2020/02/07 21:12:12+00,Payne.Ringling,1024.76048185915,63800.9429018213
2533,EDGE,,,,Yes, ,0,965.69379003,1.26,{FBB53B36-BC7D-4BAA-98D6-DE05B900C1FE},2020/02/07 21:12:12+00,Payne.Ringling,965.694074374084,54929.2411225421
2534,UN,,,, , ,0,1864.91055015,4.35,{825F2CDD-9D23-441C-8C96-490595E492CA},2020/02/07 21:12:12+00,Payne.Ringling,1864.91064670055,189560.609973729
2535,SF-LOW,,,, , ,0,1733.13144227,3.01,{98DAC849-FE65-4DB0-9A55-23DEBD4D8204},2020/02/07 21:12:12+00,Payne.Ringling,1733.13134082102,130976.633060241
2536,MF-MOD,,,, , ,0,1747.50080265,3.77,{A2736CAC-C834-4AFC-92F4-D49CAC77D16A},2020/02/07 21:12:12+00,Payne.Ringling,1747.50091628487,164250.051044716
2537,EDGE,,,,Yes, ,0,925.72913128,1.32,{732D8105-4360-45AC-991C-C9A0C11BD9AB},2020/02/07 21:12:12+00,Payne.Ringling,964.710388329132,57477.6454026213
2538,EDGE,,,,Yes, ,0,871.61015559,1,{14F1145B-3C81-4397-B805-F91DBA9C5FC4},2020/02/07 21:12:12+00,Payne.Ringling,871.610462316227,43399.1164141803
2539,UN,,,, , ,0,1551.03728926,2.29,{30B44C9A-88D6-4BE0-A1DF-EDBAB8184B72},2020/02/07 21:12:12+00,Payne.Ringling,1551.03705847697,99591.786254959
2540,EDGE,,,,Yes, ,0,542.37719853,0.41,{CFF650DC-E9A3-4711-9DAE-B2782D6491A7},2020/02/07 21:12:12+00,Payne.Ringling,542.37668282243,18038.9324911427
2541,UN,,,, , ,0,1342.50513015,1.83,{580BAE2B-035B-4A2B-BA06-96A077C629FD},2020/02/07 21:12:12+00,Payne.Ringling,1342.50473182461,79723.7803913026
2542,SF-LOW,,,, , ,0,3349.15889099,7.94,{E4DDD168-8D25-49C4-975B-93431C05FB28},2020/02/07 21:12:12+00,Payne.Ringling,3349.1586026918,345767.880576767
2543,SF-LOW,,,, , ,0,2194.35845971,3.71,{D326CCC8-63D9-4C9A-8677-FEA149EC06E6},2020/02/07 21:12:12+00,Payne.Ringling,2194.35827267616,161655.790347315
2544,BAYFRONT,,,,Yes, ,0,4498.71740109,26.2,{8306404B-036C-47C2-86B0-6B27E676170E},2020/02/07 21:12:12+00,Payne.Ringling,5182.05823368619,1141082.74799688
2545,EDGE,,,,Yes, ,0,1997.49947017,3.47,{0B9D5283-D2C0-4DCA-96AA-FE4CEB3D9A96},2020/02/07 21:12:12+00,Payne.Ringling,1997.49916490711,151122.956405663
2546,BAYFRONT,,,,Yes, ,0,1133.26975288,1.07,{9E002981-7DB6-4C58-8EE8-8C8EB32CD0DA},2020/02/07 21:12:12+00,Payne.Ringling,1133.26945573696,46664.2313216434
2547,BAYFRONT,,,,Yes, ,0,1133.1440673,1.07,{AEB8D31A-E6B9-4234-B45D-3D203D60BE88},2020/02/07 21:12:12+00,Payne.Ringling,1133.14377045173,46657.727411283
2548,EDGE,,,,Yes, ,0,714.9835056,0.62,{87EC3848-9B06-4B5B-ABD3-A08A6405C42F},2020/02/07 21:12:12+00,Payne.Ringling,714.982813488602,26867.6723229251
2549,EDGE,,,,Yes, ,0,1113.26066193,1.1,{5D3E67BF-770A-415E-B180-9C387F31B551},2020/02/07 21:12:12+00,Payne.Ringling,1113.26000238661,47956.8952364116
2550,EDGE,,,,YES-WORKSHOP, ,0,704.47133224,0.69,{061BD921-BE58-4FE3-B7BD-22F4F4009F36},2020/02/07 21:12:12+00,Payne.Ringling,704.471131349998,29890.8342177952
2551,EDGE,,,,YES-WORKSHOP, ,0,1290.00493185,1.49,{9A23D2FA-9AD2-40A4-90C9-783BAC7A4F07},2020/02/07 21:12:12+00,Payne.Ringling,1290.00465077977,65000.4150100038
2552,EDGE,,,,YES-WORKSHOP, ,0,1290.00506357,1.49,{D80CB9E3-CBFC-47EA-8A6A-F5BD0B5334C2},2020/02/07 21:12:12+00,Payne.Ringling,1290.00467095109,64998.8844991824
2553,BAYFRONT,,,,Yes, ,0,1124.20445729,1.15,{57CA8ACD-6FF8-42A2-8595-9F63064E6A9B},2020/02/07 21:12:12+00,Payne.Ringling,1124.20411950472,50110.9940587938
2554,EDGE,,,,YES-WORKSHOP, ,0,1290.00505374,1.49,{6BC9993E-39CA-40A0-BCCA-3D32A9145229},2020/02/07 21:12:12+00,Payne.Ringling,1290.0049886527,64998.9248659635
2555,EDGE,,,,Yes, ,0,1290.00494905,1.49,{3425064B-0BF0-408A-B622-7BD0F647462F},2020/02/07 21:12:12+00,Payne.Ringling,1290.00466597883,64995.4888384383
2556,MF-MOD,,,, , ,0,1501.21636975,2.93,{3A419A02-8A5F-4BA8-8BB0-18AF27E06F79},2020/02/07 21:12:12+00,Payne.Ringling,1501.21634532642,127430.682431389
2557,SF-LOW,,,, , ,0,1598.01734299,3.38,{B7154F0E-0902-4343-9BAB-41678420F8CC},2020/02/07 21:12:12+00,Payne.Ringling,1586.39895548671,147189.693817096
2558,SF-LOW,,,, , ,0,1597.98478568,3.38,{CD267269-388B-4268-9A7D-3D88067E620E},2020/02/07 21:12:12+00,Payne.Ringling,1597.98462407291,147388.070618141
2559,SF-LOW,,,, , ,0,1598.01589982,3.38,{E870FF89-6E92-46BC-9428-D7BA4F5754CD},2020/02/07 21:12:12+00,Payne.Ringling,1598.01565653569,147394.459617907
2560,SF-LOW,,,, , ,0,1598.01493682,3.38,{5D12768C-CE7C-4241-8EDA-5F27DC88A02F},2020/02/07 21:12:12+00,Payne.Ringling,1598.01502320217,147379.488067494
2561,SF-LOW,,,, , ,0,1597.88945164,3.38,{7A238A35-E125-4387-BFD1-64230044F55A},2020/02/07 21:12:12+00,Payne.Ringling,1597.88953814229,147379.477784537
2562,SF-LOW,,,, , ,0,1598.01492962,3.38,{118A75F1-3618-44C1-BAEE-3D0AF0C361DC},2020/02/07 21:12:12+00,Payne.Ringling,1598.01501582037,147375.986927312
2563,SF-LOW,,,, , ,0,1597.8583759,3.38,{6F7B2FE9-6084-478A-9E99-A1D2E8F9FA2C},2020/02/07 21:12:12+00,Payne.Ringling,1597.8585441156,147376.362480775
2564,MF-MOD,,,, , ,0,3865.61989212,8.68,{DFA17C1C-F2DD-4F8D-A79F-CD78630C46C9},2020/02/07 21:12:12+00,Payne.Ringling,3865.62015186183,378074.412354873
2565,COI,,,, , ,0,4793.13142059,31.5,{A074580A-D799-42AA-A0F9-B11F5A9661BB},2020/02/07 21:12:12+00,Payne.Ringling,4793.13152519111,1372000.21147198
2566,MF-MED,,,, , ,0,3893.37466831,19.52,{BBE092C7-F9CA-42B7-A7B5-28C81FB923BB},2020/02/07 21:12:12+00,Payne.Ringling,3893.37433270781,850289.279061265
2567,SF-VL,,,, , ,0,5620.25683106,8.16,{45F38EFE-AC45-4186-93D6-99F58222C5B5},2020/02/07 21:12:12+00,Payne.Ringling,5620.25709491415,355357.182802512
2568,EDGE,,,,Yes, ,0,1197.00318059,1.24,{031AAF1E-F5F1-4CB5-839B-4DF9BB4A7F27},2020/02/07 21:12:12+00,Payne.Ringling,1197.00311925322,54183.2782677527
2569,UN,,,, , ,0,1570.31297704,2.25,{FAFA531C-FC1D-47D1-A249-9FF0370AEFA2},2020/02/07 21:12:12+00,Payne.Ringling,1570.31304421192,98174.2470048488
2570,UN,,,, , ,0,1205.04257572,1.83,{5CB8F565-1AE2-49CF-BCCB-07240B87F7F9},2020/02/07 21:12:12+00,Payne.Ringling,1205.04221761129,79932.2991490119
2571,UN,,,, , ,0,1414.78323539,2.32,{55870F82-A41F-4A35-8BF2-5D7175330F78},2020/02/07 21:12:12+00,Payne.Ringling,1414.7833582445,100998.637446371
2572,SF-VL,,,, , ,0,1006.84433865,1.39,{54153A6C-7237-4468-AE8B-6B49E9D6A6F6},2020/02/07 21:12:12+00,Payne.Ringling,1006.84437565823,60673.5527802625
2573,SF-VL,,,, , ,0,1007,1.39,{60BD5095-D02B-4A1A-A6AC-8D742B6BCB66},2020/02/07 21:12:12+00,Payne.Ringling,1007.00061066449,60700.087579628
2574,UN,,,, , ,0,829.83153876,0.98,{110F4B5A-C14C-4225-8421-BA2600BE64E2},2020/02/07 21:12:12+00,Payne.Ringling,829.831357972878,42563.4601944706
2575,UN,,,, , ,0,1069.83418938,1.08,{48DE1CAE-4D8C-4DB4-823D-24ED95B8C64C},2020/02/07 21:12:12+00,Payne.Ringling,1069.83450788777,47183.005883565
2576,UN,,,, , ,0,549.69409028,0.42,{5CF375E3-501B-467D-872F-E43B58BDCABD},2020/02/07 21:12:12+00,Payne.Ringling,549.694786807641,18225.1072688637
2577,EDGE,,,,Yes, ,0,690.63403449,0.6,{A50DF17D-CCA1-41B5-99F3-56FEA8DE94BA},2020/02/07 21:12:12+00,Payne.Ringling,690.63402235224,26281.5512050786
2578,MF-MOD,,,, , ,0,2216.32262749,6.84,{F4C2B448-3628-4B69-ADB0-3E27C6DCD901},2020/02/07 21:12:12+00,Payne.Ringling,2216.32280974909,298011.01417621
2579,MF-MOD,,,,Yes, ,0,1528.95147322,2.09,{3C6C9B52-0ED6-48D1-9E5F-9510AAD1CDE7},2020/02/07 21:12:12+00,Payne.Ringling,1528.95186122427,90888.8937592243
2580,EDGE,,,,Yes, ,0,821.69908556,0.96,{E7778EA5-B1EC-4C08-8EF6-5F607A8AE12F},2020/02/07 21:12:12+00,Payne.Ringling,821.698889180146,41729.2915802998
2581,UN,,,, , ,0,1150,1.81,{B59C4777-86DD-4AE7-A3CA-6DC2A98EE678},2020/02/07 21:12:12+00,Payne.Ringling,1149.99966849387,78749.9474654028
2582,UN,,,, , ,0,1841.31957139,4.05,{B344408F-6640-4C37-AE5E-9B9954537E29},2020/02/07 21:12:12+00,Payne.Ringling,1841.31965065961,176350.484230471
2583,EDGE,,,,Yes, ,0,1439.99999739,1.42,{29215D0A-2E3F-4B63-AA64-2B6CBF0EE61B},2020/02/07 21:12:12+00,Payne.Ringling,1439.99974466115,61999.8832332198
2584,EDGE,,,,Yes, ,0,1370,1.17,{2AFC0668-0785-4360-8415-03A2B7B44172},2020/02/07 21:12:12+00,Payne.Ringling,1370.00054083765,51000.1044001235
2585,EDGE,,,,Yes, ,0,1540,2.34,{80E6C43B-5C84-4DAD-A8DE-7EF277864DE9},2020/02/07 21:12:12+00,Payne.Ringling,1540.0002008304,102000.011946185
2586,UN,,,, , ,0,1502.42129285,2.92,{4D1178C8-1BF7-4380-B6F4-C4A36C0D5DA2},2020/02/07 21:12:12+00,Payne.Ringling,1502.42097064083,127172.801212805
2587,UN,,,, , ,0,1493.62011649,2.88,{318C43A3-DA27-46E3-BCC0-1C55A06C9D99},2020/02/07 21:12:12+00,Payne.Ringling,1493.62018995806,125247.326819649
2588,COI,,,, , ,0,4469.38845799,17.86,{7E5F2AB5-2F73-424A-AA75-B0ED54D45E5F},2020/02/07 21:12:12+00,Payne.Ringling,4469.38876043931,777987.223397912
2589,SF-VL,,,, , ,0,658.8645162,0.59,{22179235-E7FD-4F74-9307-10F6E456AFAE},2020/02/07 21:12:12+00,Payne.Ringling,658.865008028407,25873.5604837592
2590,MF-MOD,,,, , ,0,1803.10065995,4.2,{FD7BD7F9-A25B-41BA-984B-B639BB165456},2020/02/07 21:12:12+00,Payne.Ringling,1803.10055675875,182968.398063388
2591,EDGE,,,,Yes, ,0,709.97645589,0.6,{886B7A9C-C085-41C3-BD89-DE0BFCC870E1},2020/02/07 21:12:12+00,Payne.Ringling,709.976429961729,26248.8674403795
2592,EDGE,,,,Yes, ,0,610.00614309,0.48,{519D8061-2F22-4CE7-AF23-14260260A6F6},2020/02/07 21:12:12+00,Payne.Ringling,610.006104646893,21000.3771200281
2593,EDGE,,,,YES-WORKSHOP, ,0,710.00915024,0.6,{C0618EC8-C765-40E3-BD85-461E381E485A},2020/02/07 21:12:12+00,Payne.Ringling,710.009217011183,26250.5444188766
2594,SF-LOW,,,, , ,0,1628.44933074,3.07,{AC6E7356-889E-403C-A909-01432DE496FC},2020/02/07 21:12:12+00,Payne.Ringling,1628.44885034955,133882.566276651
2595,SF-LOW,,,, , ,0,1647.28838933,3.09,{24ABDC06-ED89-4A64-BEAD-17887BA7A524},2020/02/07 21:12:12+00,Payne.Ringling,1647.28787589798,134599.296308809
2596,SF-LOW,,,, , ,0,1646.81217362,3.1,{34236319-19EB-45B6-866D-A16A5E878F7F},2020/02/07 21:12:12+00,Payne.Ringling,1646.81184008984,134846.228541158
2597,UN,,,, , ,0,1057.10799718,1.02,{AE6C0FF3-65DF-4831-8293-AB53ED8FF356},2020/02/07 21:12:12+00,Payne.Ringling,1057.10760477852,44473.795202235
2598,UN,,,, , ,0,561.59904313,0.42,{08E8A25A-12E0-418B-A4C7-516495C81160},2020/02/07 21:12:12+00,Payne.Ringling,561.598710157381,18460.148374328
2599,EDGE,,,,Yes, ,0,648.22562533,0.53,{F7B25EE4-5BC8-4A37-8494-DC38D5AA1243},2020/02/07 21:12:12+00,Payne.Ringling,648.225015693921,23006.9077260524
2600,SF-VL,,,, , ,0,312.90793459,0.05,{B5D4CAD2-C542-4165-95F3-E439AC87E7AE},2020/02/07 21:12:12+00,Payne.Ringling,312.9083641313,2393.14360147395
2601,MF-MED,,,, , ,0,3228.89604663,13.19,{58D44136-5C58-4CA7-BEC6-4F42908F128A},2020/02/07 21:12:12+00,Payne.Ringling,3228.89620139718,574495.326840141
2602,UN,,,, , ,0,682.23562484,0.55,{E40821B7-1AAD-49E1-A33A-0C5D52CAAD4A},2020/02/07 21:12:12+00,Payne.Ringling,682.235904893999,24079.6602374744
2603,EDGE,,,,Yes, ,0,759.97554136,0.66,{30B0AC34-9773-4905-810D-2E5549D2AFEF},2020/02/07 21:12:12+00,Payne.Ringling,759.97591353201,28750.5345731847
2604,EDGE,,,,YES-WORKSHOP, ,0,1436.53551373,2.5,{E9460E6F-199D-4319-83EB-CC32388F5ECE},2020/02/07 21:12:12+00,Payne.Ringling,1436.53566155626,108847.929067846
2605,UN,,,, , ,0,997.53877039,1.42,{FA5C6B02-082C-4FD1-8E56-07CD3825CA0B},2020/02/07 21:12:12+00,Payne.Ringling,997.539400519264,61815.3156481374
2606,UN,,,, , ,0,1478.7545036,2.69,{35D4B4CA-1742-4ECD-A6C9-585F0A2A8188},2020/02/07 21:12:12+00,Payne.Ringling,1478.75458347913,117152.722184592
2607,UN,,,, , ,0,819.88482794,0.96,{5496512B-851C-433C-A2C3-DF07681A40B5},2020/02/07 21:12:12+00,Payne.Ringling,819.884826865667,41649.591854517
2608,UN,,,, , ,0,1057.07692746,1.02,{3935C985-8BC7-4229-B228-7608EC8F563B},2020/02/07 21:12:12+00,Payne.Ringling,1057.07661653096,44472.1628871667
2609,UN,,,, , ,0,510.97688215,0.36,{771464AD-4B32-443C-84B9-A6D91D39C623},2020/02/07 21:12:12+00,Payne.Ringling,510.977180755766,15789.2977349174
2610,EDGE,,,,Yes, ,0,409.88156027,0.24,{A7647702-6E15-4F7B-9D65-6D7D0396BC30},2020/02/07 21:12:12+00,Payne.Ringling,409.881693048037,10494.0637744617
2611,EDGE,,,,Yes, ,0,498.07132378,0.35,{05D2EC6B-9BB5-4229-8BC2-C315BDB23F4C},2020/02/07 21:12:12+00,Payne.Ringling,498.07168541159,15123.7623497962
2612,UN,,,, , ,0,1134,1.74,{4D9AC9AA-FE50-4804-A574-8F6B3DFE4CCD},2020/02/07 21:12:12+00,Payne.Ringling,1133.99970050156,75949.9534174027
2613,EDGE,,,,Yes, ,0,582.79182819,0.45,{A5788BF5-2F2C-4845-B96D-3BE34E6DDD2A},2020/02/07 21:12:12+00,Payne.Ringling,582.79155706636,19572.4875731647
2614,UN,,,, , ,0,1652.09703105,2.81,{81A9B233-195A-4A8D-91FC-958DE81CAE59},2020/02/07 21:12:12+00,Payne.Ringling,1652.09711766947,122403.169390707
2615,SF-VL,,,, , ,0,1006.87507812,1.39,{C3ECBCF8-921F-4F4A-9908-0D22A6FBAF95},2020/02/07 21:12:12+00,Payne.Ringling,1006.87503287718,60693.7380112062
2616,SF-VL,,,, , ,0,1007.12507812,1.39,{98DBC091-187F-44E0-8D63-F96A8370C9DD},2020/02/07 21:12:12+00,Payne.Ringling,1007.12568854318,60718.8375667631
2617,EDGE,,,,Yes, ,0,1409.98661228,1.45,{024A8A38-555E-4267-A9D6-DEA3FAD32ACD},2020/02/07 21:12:12+00,Payne.Ringling,1409.98715479838,62999.6746898607
2618,SF-VL,,,, , ,0,492.50769419,0.34,{986FCCF5-5493-4E69-845B-055B317A251C},2020/02/07 21:12:12+00,Payne.Ringling,492.5078432264,15017.5866391573
2619,UN,,,, , ,0,1058.01103798,1.02,{5EF8CD73-C3D2-4907-8348-11F8DF42C27F},2020/02/07 21:12:12+00,Payne.Ringling,1058.01089044481,44520.9674213994
2620,UN,,,, , ,0,411.91838804,0.24,{C420D03A-040C-45F6-AEC1-467C523810ED},2020/02/07 21:12:12+00,Payne.Ringling,411.918547318614,10595.9148153132
2621,UN,,,, , ,0,213.21754652,0,{E4B701BE-341A-4D75-ADF9-F0D6CBB14728},2020/02/07 21:12:12+00,Payne.Ringling,213.216775671918,207.217382862045
2622,UN,,,, , ,0,306.66532617,0.12,{26205DF0-CF1F-44C1-88BE-A2BC7BC2C3E6},2020/02/07 21:12:12+00,Payne.Ringling,306.664742645502,5096.97282857573
2623,EDGE,,,,Yes, ,0,693.51675301,0.58,{748250BE-5B4C-4EB4-B039-FA6FD7BB489B},2020/02/07 21:12:12+00,Payne.Ringling,693.516886436019,25248.606813554
2624,EDGE,,,,Yes, ,0,581.41086506,0.45,{FA0F44BF-651E-4DA5-9B2F-6F36DBC5485B},2020/02/07 21:12:12+00,Payne.Ringling,581.411197568986,19395.0501521706
2625,SF-LOW,,,, , ,0,1844.66097504,3.02,{17171965-EC8F-4376-A2A1-30EC69D3E3EC},2020/02/07 21:12:12+00,Payne.Ringling,1844.66115767495,131715.294023882
2626,SF-VL,,,, , ,0,1541.90746226,2.15,{E0AA9C4B-9A67-4269-9CC1-49ACF8DF64FA},2020/02/07 21:12:12+00,Payne.Ringling,1541.90724681266,93600.0604344512
2627,UN,,,, , ,0,1465.66364127,1.86,{EA95A887-9450-431B-AD58-DB6CDA14C667},2020/02/07 21:12:12+00,Payne.Ringling,1465.66329333474,81090.6137935242
2628,SF-VL,,,, , ,0,1438.37622282,1.75,{F0B90761-40EF-46FC-8513-03D6A64177CA},2020/02/07 21:12:12+00,Payne.Ringling,1438.37629810129,76307.0290282065
2629,COI,,,, , ,0,2853.5848666,9.87,{6A4AC6C6-3D62-4DC6-AE4E-7889DD82B577},2020/02/07 21:12:12+00,Payne.Ringling,2649.52032983285,429829.378643904
2630,MF-MOD,,,, , ,0,1207.98269898,1.5,{669A5DCE-3BDD-414C-A4E6-4E5CC3A73C6B},2020/02/07 21:12:12+00,Payne.Ringling,1207.98249240258,65256.0600337759
2631,COI,,,, , ,0,2030.41794862,4.9,{110D5023-432C-4EDB-A768-F6D37450A636},2020/02/07 21:12:12+00,Payne.Ringling,2030.41840843349,213298.338564701
2632,COI,,,, , ,0,2030.40060617,3.37,{BBC42A8D-9679-43D7-AE3B-C8FCB4EC172D},2020/09/11 14:20:34+00,DavidL.Smith,2041.07986455596,114144.541503921
2633,SF-LOW,,,, , ,0,1208.07394772,1.53,{04801249-9DF9-4D89-9BF3-2406111EE7B6},2020/02/07 21:12:12+00,Payne.Ringling,1208.07396154879,66570.5935553296
2634,SF-LOW,,,, , ,0,1597.89757225,3.38,{1D5A547F-B8C3-480A-B994-B8D3048B5AD0},2020/02/07 21:12:12+00,Payne.Ringling,1597.89765550435,147382.376793956
2635,EDGE,,,,Yes, ,0,1410.01818685,1.45,{CB45034E-4648-4DA7-A2CB-A3EEFC3E2C23},2020/02/07 21:12:12+00,Payne.Ringling,1410.01864760524,63001.2545146698
2636,SF-LOW,,,, , ,0,1598.54987227,3.39,{AD95ECE9-C35A-4BBF-8A89-C9D400E20F05},2020/02/07 21:12:12+00,Payne.Ringling,1598.55016014616,147465.560920421
2637,EDGE,,,,Yes, ,0,584.94495496,0.45,{552C87EC-BEBF-4880-8CED-3423BC91E334},2020/02/07 21:12:12+00,Payne.Ringling,584.945266243983,19675.780389308
2638,SF-LOW,,,, , ,0,1630.0332642,3.44,{08B061E8-DE36-4F08-A4CC-7155EB1B06C4},2020/02/07 21:12:12+00,Payne.Ringling,1630.03334580839,149698.936224786
2639,SF-LOW,,,, , ,0,1597.88942675,3.38,{BFA8BA68-C2CB-4A69-8E81-EE9A5A5328E8},2020/02/07 21:12:12+00,Payne.Ringling,1597.88951034812,147379.298589896
2640,EDGE,,,,Yes, ,0,984.04903611,0.66,{CDADA750-7531-4298-8C96-30CC2608DCF5},2020/02/07 21:12:12+00,Payne.Ringling,984.049256331765,28591.3132227257
2641,EDGE,,,,Yes, ,0,1411.94643007,0.91,{EF7F6CD2-502F-4377-8B83-BD0266BCE591},2020/02/07 21:12:12+00,Payne.Ringling,1431.97570010665,39503.0178450542
2642,MIXED,,,, , ,0,102.88159902,0,{69F55253-EA5E-4C8B-83CE-51CBF271A1F8},2020/02/07 21:12:12+00,Payne.Ringling,102.881433702468,89.8378747501624
2643,EDGE,,,,Yes, ,0,1109.17595837,0.67,{E016EB23-39F8-44A6-9E88-07DF270671E2},2020/02/07 21:12:12+00,Payne.Ringling,1109.17608211505,29372.5177466826
2644,EDGE,,,,Yes, ,0,538.82157005,0.29,{1840DD2E-4AC8-4021-B2E9-4D2556F44B42},2020/02/07 21:12:12+00,Payne.Ringling,538.821821543543,12684.3040677276
2645,EDGE,,,,Yes, ,0,160.85877441,0.03,{E62C3B96-DDEF-42ED-A7FC-30AC2FC1B094},2020/02/07 21:12:12+00,Payne.Ringling,160.858875038218,1208.22656454577
2646,EDGE,,,,Yes, ,0,543.14560497,0.29,{A4770329-38F8-40E9-9CCC-4EEEF1A882F4},2020/02/07 21:12:12+00,Payne.Ringling,543.145355476361,12707.7647180424
2647,EDGE,,,,Yes, ,0,1256.07522924,2.09,{774946FA-1239-4EB7-842F-0B11C8362C89},2020/02/07 21:12:12+00,Payne.Ringling,1256.07583234431,90837.0694134708
